3.27249235,1.00478815,0.999754484,0.0771608145,0.0786740067
3.50753967,1.00569339,0.999429089,0.0816873858,0.0853122378
3.75946931,1.00644488,0.999567796,0.0861185301,0.0927853564
4.02949383,1.00677392,1.00051083,0.0904726417,0.100972959
4.31891291,1.00636054,1.00259693,0.0949360631,0.109517094
4.62911957,1.00494635,1.00600452,0.0999306094,0.117752638
4.96160688,1.00252442,1.0104849,0.106100383,0.124732934
5.31797514,0.999547693,1.01502874,0.11413457,0.129486766
5.69993961,0.997012448,1.01767799,0.12438427,0.131654519
6.10933875,0.996214458,1.01593922,0.136349824,0.13242859
6.54814305,0.99798888,1.00819682,0.148304112,0.135121483
7.01846454,1.00141392,0.995611581,0.157608174,0.14425177
7.52256695,1.00264885,0.982832346,0.162571683,0.162967792
8.06287661,0.996079308,0.976361722,0.165876193,0.190375086
8.6419941,0.9797133,0.981062975,0.176018678,0.220453632
9.2627068,0.960599238,0.995483145,0.201871248,0.243877435
9.9280023,0.952666467,1.00900096,0.243840249,0.255834187
10.6410828,0.967964403,1.01157271,0.289247586,0.266025172
11.4053804,1.00297712,1.01218585,0.314634601,0.288344786
12.2245737,1.02702971,1.03038718,0.309999648,0.31307004
13.1026058,1.01996324,1.05473974,0.30752588,0.308555515
14.0437027,1.01110463,1.03517329,0.328610473,0.289313169
15.0523941,1.01518128,0.98947953,0.345216661,0.320338134
16.1335349,0.998078167,0.987597787,0.355134279,0.386878441
17.2923288,0.973905666,1.01937575,0.400993618,0.417191128
18.5343532,0.987291077,1.01973678,0.454331013,0.434013066
19.8655863,0.99845587,1.03498924,0.48253598,0.465131167
21.2924355,1.0109752,1.0275325,0.521618999,0.466736111
22.8217683,1.01292854,1.01444689,0.529547161,0.521640361
24.4609457,0.982486673,1.03059398,0.595782931,0.526213292
26.2178573,1.03107073,0.978004503,0.660194761,0.57926611
28.1009594,1.0673196,0.996075569,0.67707885,0.643649404
30.1193156,1.04851084,1.00508743,0.648586067,0.70774323
32.2826406,0.985037885,1.01754252,0.734323352,0.724733819
34.6013467,1.01513816,1.01914574,0.844582707,0.764139555
37.0865944,1.07092938,0.966686586,0.826018195,0.826431777
39.7503454,1.00713213,0.95720926,0.885979187,0.903753753
42.6054207,1.01337742,0.966120361,0.98920962,1.01341159
45.6655623,1.02583174,1.00897197,1.00813628,1.07407667
48.9454991,0.957820122,0.96753415,1.10964469,1.15979659
52.461018,1.00473191,1.05237765,1.24427493,1.26321155
56.2290396,0.97915645,1.0316451,1.3013307,1.29454415
60.2676999,1.04342171,1.03739789,1.48705303,1.39609403
64.5964378,1.05015276,1.07810529,1.47242308,1.45527216
69.236088,1.10060641,1.01198935,1.54838368,1.50687099
74.2089818,0.972637651,0.984621103,1.6957565,1.64312175
79.5390546,1.02040947,0.935373698,1.82588414,1.80254886
85.2519608,1.05241518,0.989957073,1.96573835,1.96522442
91.3751974,1.11907093,0.999105268,2.07923681,2.07724783
97.9382366,1.02689767,0.898870382,2.13494443,2.19575864
104.972667,0.99784023,0.863501236,2.36328397,2.47782357
112.512347,0.968406543,0.955587279,2.58225686,2.72640991
120.593565,1.08757565,0.964737935,2.7538552,2.90653075
129.255219,1.111693,1.03125572,2.88566552,3.18474556
138.538997,1.03803905,1.06521415,2.9888147,3.23341893
148.489584,0.900720373,1.0441656,3.23984009,3.42356285
159.154874,0.883189051,0.980552736,3.6255276,3.64962579
170.5862,0.953630495,0.968383529,3.81220582,3.95062363
182.838583,0.811324524,1.04518076,4.14786065,4.22234601
195.970995,0.928319705,1.03718907,4.66636328,4.52324129
210.046646,0.924717249,0.93771717,4.80955223,4.81618944
225.133282,1.00732935,0.873790945,5.43922473,5.24350525
241.303518,1.06278977,0.989852049,5.5884166,5.72862346
258.635185,1.06050014,0.895276747,6.06361359,6.02894736
277.211701,0.995859604,0.938921276,6.34414677,6.44488196
297.122479,0.632645665,0.885249811,6.89576329,6.95236952
318.463352,0.952428629,0.911965697,7.21804381,7.21608459
341.337036,1.13404321,1.21249265,7.82052385,7.96866696
365.853627,1.19530908,0.908166205,8.32303171,8.41003594
392.131127,0.856368617,1.01097523,9.16423164,9.19190897
420.296012,0.725034809,0.984059954,10.0428041,9.6539761
450.483845,1.00450043,0.997174858,10.3968651,10.4638697
482.839924,1.20135493,1.05223853,11.3121801,11.5895986
517.519984,0.796233824,1.14792394,11.8633667,11.5585842
554.690945,0.971857269,0.81306295,12.4792917,12.8840234
