0.567214974,0.0223803755,0.0310677943,0.00346929112,0.0034144816
0.651409766,0.0224399462,0.0310888425,0.00393913945,0.00388863106
0.748102048,0.0224692773,0.0311299362,0.00445769157,0.0044440181
0.859146888,0.0224592301,0.0312126161,0.00507613905,0.00506208798
0.986674716,0.0224557609,0.0313185818,0.00584343446,0.00569312946
1.13313219,0.0225334974,0.0313417906,0.00672848251,0.00632086571
1.30132914,0.0226572268,0.0311665922,0.00761949564,0.00709090558
1.49449248,0.0226364901,0.0309136216,0.00854855263,0.00823168288
1.71632809,0.0224559776,0.0308585371,0.00976573186,0.00966539552
1.97109197,0.0223026507,0.0309017047,0.0113501352,0.011126284
2.26367183,0.0223389759,0.0307637874,0.013282514,0.012744957
2.59968091,0.0225825837,0.0305103321,0.0151603392,0.0149892862
2.98556563,0.0223455999,0.0311009742,0.0173176308,0.0175735487
3.42872931,0.0224326738,0.0312887706,0.0204643309,0.0193304718
3.93767418,0.023306404,0.0303308225,0.0230241252,0.0223232099
4.5221645,0.0224273769,0.0304511993,0.0259345891,0.0267233758
5.19341388,0.0230563826,0.0314604055,0.031507215,0.0309314036
5.96430044,0.0252343066,0.0325896309,0.0336945076,0.0346091739
6.84961387,0.0219489178,0.0321906301,0.0374747358,0.0382687554
7.86633917,0.0218013287,0.031177695,0.0472425485,0.0442787206
9.03398251,0.0254666814,0.0317287725,0.0528138245,0.0516533588
10.3749455,0.0246390677,0.0328292658,0.0593322418,0.0577004906
11.9149549,0.0258922255,0.0297756507,0.0678976741,0.0650039088
13.6835562,0.0257207506,0.0288929729,0.076651862,0.07899255
15.7146806,0.0262221466,0.0319602176,0.0873413256,0.0893773908
18.0472957,0.0250607862,0.0293684064,0.0997276334,0.102137903
20.7261536,0.025896938,0.0301219204,0.11502268,0.119924411
23.8026489,0.0255139444,0.0311793172,0.130110611,0.137642115
27.3358051,0.0231136121,0.0334395953,0.149940795,0.158652591
31.3934067,0.0226617001,0.0353945337,0.174615558,0.179752025
36.0533002,0.0232536361,0.036540288,0.202392348,0.203302367
41.4048869,0.0276472752,0.0328449894,0.233694239,0.230253931
47.5508386,0.030195374,0.0285209405,0.263598997,0.269823139
54.6090672,0.0259380346,0.0340975787,0.301076881,0.315067383
62.7149869,0.027240296,0.0386956921,0.350440271,0.355491282
72.0241122,0.0316866951,0.0350210367,0.40147389,0.407520376
82.7150415,0.0413659011,0.0383922178,0.464908228,0.478494787
94.9928832,0.0612809666,0.0662721444,0.505656198,0.544829347
109.093192,0.0246857195,0.0637679091,0.548081663,0.580225778
125.286485,-0.0194425988,0.0257990997,0.674905076,0.669106758
143.883437,0.0207510526,0.0162654456,0.800496995,0.79344821
165.240835,-0.000225746048,0.0248670334,0.898358046,0.937059492
189.768428,0.00995694761,0.0484898598,1.06592435,1.05184456
217.936784,0.0211121499,0.022028232,1.20427372,1.20733482
250.286321,0.0172638591,0.0317799765,1.39376578,1.39710634
287.437676,0.0273347658,0.0215745732,1.58417976,1.59651816
330.103608,0.0304160015,0.0230656421,1.82098129,1.84939242
379.102675,0.0211020563,0.0262549251,2.08033609,2.11816812
435.374939,0.0193929657,0.0319552427,2.40189241,2.44417339
500,0.0192347549,0.0283745738,2.75350878,2.79964087
