1.17647059,0.0370418894,0.0269499315,-0.0135146982,-0.00767458541
1.33113366,0.0357491843,0.0267239295,-0.0140901224,-0.00795799855
1.50612929,0.0347006427,0.0263908054,-0.0145850104,-0.00843786634
1.70413048,0.0338926247,0.0258882391,-0.0153532253,-0.00895664775
1.92816163,0.0329280673,0.0253839474,-0.0166654785,-0.00938878743
2.18164472,0.0312355068,0.0251208827,-0.0182429498,-0.00996304878
2.4684516,0.028867391,0.0248174317,-0.0192936672,-0.0111918394
2.79296316,0.0267457532,0.0235425746,-0.019714509,-0.0128519322
3.16013618,0.0248624406,0.0213705573,-0.0206172667,-0.0135486375
3.57557908,0.0217199936,0.0201047703,-0.0215105983,-0.0133370223
4.04563761,0.0187106214,0.0193133106,-0.0205488751,-0.0142572042
4.57749173,0.0172193895,0.0172321521,-0.020319623,-0.0151884587
5.17926532,0.0140423303,0.0151040459,-0.0203402356,-0.0154565414
5.86015023,0.0115892632,0.0127240398,-0.0185515012,-0.014960608
6.63054673,0.0105555659,0.0112617985,-0.0171906164,-0.014269516
7.50222233,0.00873359963,0.00998383266,-0.0170462591,-0.0137462394
8.48849155,0.00665257614,0.00839193881,-0.0156223788,-0.0132815172
9.60441929,0.00555230069,0.00687348491,-0.014062583,-0.0124560339
10.8670509,0.00450155878,0.00583871542,-0.0128772852,-0.0114552397
12.2956726,0.00360403782,0.00497714859,-0.0115884517,-0.010823816
13.9121061,0.00295380682,0.00383521553,-0.0104531015,-0.0100516237
15.7410418,0.0023506934,0.00308334048,-0.00941078515,-0.00900726431
17.810416,0.00190516524,0.00250473533,-0.00846085571,-0.00819166814
20.1518376,0.00149683337,0.00195127572,-0.0075666745,-0.00739517289
22.8010709,0.00118354908,0.00154448713,-0.00674035225,-0.00661505592
25.7985819,0.000949074521,0.0012049293,-0.00600893821,-0.00591191548
29.1901566,0.000738473521,0.000953676163,-0.00534692492,-0.00525797697
33.0275999,0.000574751936,0.000757218144,-0.00474894113,-0.00467302208
37.3695274,0.000444788265,0.00060632751,-0.00420690881,-0.00415697918
42.2822604,0.000348773782,0.00048079897,-0.00372251428,-0.00369976891
47.8408389,0.000275281507,0.000371972656,-0.00329416681,-0.00328898323
54.1301682,0.000218949821,0.000284596318,-0.00292115174,-0.00290926485
61.2463155,0.000169067454,0.000225394758,-0.0025860065,-0.0025729338
69.2979772,0.000131914571,0.000177966323,-0.00228574878,-0.0022806602
78.4081394,0.000101961303,0.000138090962,-0.00202140659,-0.00201962343
88.7159564,8.00409743e-05,0.00010592222,-0.00178524896,-0.00178360824
100.378876,6.74649946e-05,8.57225625e-05,-0.00157871206,-0.00157389358
113.575045,5.3989915e-05,7.1473457e-05,-0.00140061355,-0.00139514886
128.506031,3.91103996e-05,5.48959117e-05,-0.00123965211,-0.00123661013
145.399897,3.0083158e-05,4.19169415e-05,-0.00109367425,-0.00109384852
164.514693,2.41628332e-05,3.17562283e-05,-0.000967292487,-0.000966689692
186.142388,1.82461965e-05,2.52210673e-05,-0.000855025294,-0.000853741395
210.613338,1.44810303e-05,1.99015686e-05,-0.000755387709,-0.000755213225
238.301328,1.12117328e-05,1.54403375e-05,-0.00066773891,-0.000667574339
269.62928,8.80376666e-06,1.20930714e-05,-0.000590139016,-0.000589993132
305.075718,6.87882907e-06,9.43021694e-06,-0.000521637537,-0.000521574587
345.182073,5.38287987e-06,7.34062212e-06,-0.000461026704,-0.0004609752
390.560955,4.24702858e-06,5.70991692e-06,-0.000407480546,-0.000407452222
441.905507,3.27534246e-06,4.46664343e-06,-0.00036012215,-0.00036010497
500,2.58600969e-06,3.47769006e-06,-0.000318291963,-0.00031827449
