0.507099391,0.0538997495,0.0532955816,0.00387764012,0.00404916333
0.583703931,0.0538448066,0.0532825268,0.00441866081,0.00459088292
0.671880671,0.0537554589,0.053214015,0.00509036837,0.00525949884
0.773377755,0.05367404,0.053143725,0.00592920279,0.00612477283
0.89020741,0.053657251,0.0531817906,0.00691603152,0.00717295731
1.02468584,0.0536863614,0.0533450307,0.00797888427,0.00826067784
1.17947914,0.0536340278,0.0534222755,0.00914355307,0.00934538309
1.35765615,0.0535062772,0.0533397701,0.0106010067,0.0107153508
1.56274933,0.0534813756,0.0533836244,0.0123339494,0.0124004807
1.79882473,0.0534296304,0.0533929097,0.0142806203,0.0142855301
2.07056266,0.0534572663,0.0536393475,0.016624056,0.0166362049
2.38335046,0.0535160454,0.0540732657,0.0192653524,0.0189181633
2.74338927,0.053817205,0.0544057622,0.0223318463,0.021193139
3.15781705,0.0542775419,0.0541599639,0.025578507,0.0239596613
3.63485,0.0544882939,0.0539507191,0.0289846256,0.0276148607
4.18394554,0.0544078989,0.0540758399,0.0332153089,0.0315521876
4.81598972,0.0547479104,0.0536105846,0.0383324142,0.0357368265
5.54351313,0.0553564964,0.0524096117,0.0435727606,0.041345732
6.38093924,0.0552823447,0.0514292457,0.0492294679,0.0490024709
7.34487042,0.0545937006,0.0521550064,0.0564016572,0.0586637979
8.45441704,0.0539008349,0.0555479955,0.0654840954,0.0672096569
9.73157638,0.0542043712,0.0562707709,0.0766332559,0.072958657
11.2016687,0.05600566,0.0525642637,0.0881288431,0.0827408141
12.8938393,0.0567584531,0.050826628,0.0995433782,0.0978307402
14.8416362,0.056222844,0.0502597554,0.113745568,0.113296379
17.0836754,0.0563746417,0.0481134282,0.130160558,0.13313912
19.6644064,0.055474404,0.0506311795,0.1485071,0.157630537
22.6349932,0.0536731261,0.0558821057,0.17031277,0.18006506
26.0543293,0.0499892639,0.0579708792,0.196636103,0.201635537
29.9902045,0.0468252408,0.0547102865,0.231534217,0.228715165
34.5206493,0.0500358744,0.0526481469,0.27043768,0.264226565
39.7354819,0.0517846284,0.0499174114,0.308351199,0.305999546
45.7380888,0.0468605785,0.049476933,0.355133755,0.357490457
52.6474744,0.0488668778,0.0551071693,0.416476053,0.411618328
60.6006205,0.0556098755,0.0572546228,0.478511605,0.471888915
69.7552019,0.0594453538,0.0591906061,0.545049202,0.536498765
80.2927123,0.0578462652,0.0544560681,0.620023678,0.617245751
92.4220629,0.0468093773,0.0505190937,0.716751818,0.70894193
106.383723,0.0538974394,0.0446115167,0.835564753,0.819793103
122.45449,0.0580188683,0.0471873071,0.949684601,0.953590772
140.952974,0.0376105643,0.0552472925,1.09388772,1.09453358
162.245916,0.0473549093,0.0545480418,1.29275646,1.25120229
186.755458,0.0830006469,0.0412596798,1.47531845,1.44213157
214.967513,0.0913528056,0.0497359099,1.66995088,1.67229236
247.441398,0.084287931,0.0610506688,1.90930921,1.90935589
284.820923,0.0842990001,0.0444324043,2.18211276,2.18461491
327.847154,0.0527128708,0.0226890544,2.50405307,2.5172577
377.373106,0.0313435252,-0.0111026538,2.91046593,2.91529771
434.380655,0.0342847853,-0.0164710282,3.37342837,3.41586657
500,0.064432852,0.0355710201,3.89377119,3.95871909
