1.17647059,0.00688515736,0.00657602583,0.0226334291,0.0311372848
1.33113366,0.00767059262,0.0074435938,0.0226310895,0.0310862108
1.50612929,0.00859032241,0.0084289957,0.0225489288,0.0310555846
1.70413048,0.009732424,0.00951051211,0.0224096652,0.0310194526
1.92816163,0.0111532129,0.0107215537,0.0223134411,0.030898251
2.18164472,0.0127794628,0.0122266974,0.0223831783,0.0306575451
2.4684516,0.0144106409,0.0142090129,0.0225548914,0.0305071819
2.79296316,0.0161200268,0.01645145,0.0224629833,0.0308394822
3.16013618,0.0185432675,0.0182236247,0.0221856332,0.0313935154
3.57557908,0.0215011293,0.0199527861,0.0227692838,0.0309389648
4.04563761,0.0232984463,0.0232609344,0.0233985535,0.0302095662
4.57749173,0.0263721378,0.0270190628,0.0221298047,0.0307012528
5.17926532,0.0314775136,0.0308636309,0.0232881838,0.0312082782
5.86015023,0.0336165237,0.0341244315,0.0249670017,0.0327143023
6.63054673,0.0357300738,0.0374305928,0.0230605702,0.0323519352
7.50222233,0.0440350698,0.0418027505,0.0210157546,0.031269407
8.48849155,0.0513780082,0.0481190927,0.0241508069,0.0313532085
9.60441929,0.0551682341,0.0544513736,0.0249240056,0.0325986296
10.8670509,0.0627333403,0.0592640467,0.0246436771,0.032383182
12.2956726,0.0700317926,0.0675361967,0.0263399263,0.0287690476
13.9121061,0.0775461287,0.0809135946,0.0259098383,0.0292919977
15.7410418,0.0879358689,0.0891836632,0.0261874842,0.0319198353
17.810416,0.098283145,0.100575888,0.0245147011,0.0298905261
20.1518376,0.111959791,0.116454266,0.0247665582,0.0299966253
22.8010709,0.126091149,0.131321091,0.0255474336,0.0310425585
25.7985819,0.140670008,0.150237113,0.0237441105,0.0320715645
29.1901566,0.161051458,0.168412619,0.0229917834,0.0343248904
33.0275999,0.183892138,0.188267294,0.0223663389,0.0362564194
37.3695274,0.210243387,0.209580183,0.0245988595,0.0352466774
42.2822604,0.236844546,0.235970929,0.0282445494,0.0315763345
47.8408389,0.265263115,0.271595199,0.0314060914,0.0275819371
54.1301682,0.296640565,0.313263294,0.025842827,0.0340801272
61.2463155,0.340215063,0.349194279,0.0253507418,0.0397702951
69.2979772,0.38487126,0.392759693,0.0318785803,0.0353439525
78.4081394,0.440098498,0.448535716,0.0363444166,0.033141761
88.7159564,0.492995679,0.514697913,0.0537972419,0.0504144902
100.378876,0.517784144,0.557191258,0.0524202399,0.07571526
113.575045,0.577601546,0.597083528,0.00755411425,0.0515502508
128.506031,0.704217574,0.691367827,-0.0207134266,0.0238232945
145.399897,0.809092678,0.800929402,0.0249381521,0.0143873064
164.514693,0.891114244,0.934166468,0.00473380893,0.02150818
186.142388,1.04299079,1.0374554,-0.000462749323,0.0524794902
210.613338,1.1610304,1.1643472,0.0229230263,0.0269353827
238.301328,1.32567535,1.32660824,0.0158153126,0.0256318361
269.62928,1.49197555,1.49675758,0.0227432992,0.0346662579
305.075718,1.68791585,1.69704633,0.0128665792,0.0207645104
345.182073,1.90633758,1.92675332,0.0172255723,0.0262854808
390.560955,2.13555879,2.18944705,0.0115256492,0.0196498125
441.905507,2.44717784,2.47354914,0.0253300375,0.0282887402
500,2.73953703,2.80790347,0.0189868748,0.0285789158
